VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchaseRatio,UnitPurchasePrice,OrderSize,UnsoldInventoryValue
10050,Russian Standard Vodka,5527,Fernet Gancia Liqueur,17.82,22.99,750.0,288,5132.16,248.0,5709.5199999999995,5157.759999999999,195.70000000000002,732.6,577.3599999999997,10.112233602824752,0.8611111111111112,1.1124984412021448,17.82,Medium,712.8
4425,MARTIGNETTI COMPANIES,24292,Olivier & Lafont Ventx Rouge,7.48,10.99,750.0,686,5131.280000000001,1172.0,12880.28,7418.25,130.14000000000001,144929.24,7749.0,60.16173561444316,1.7084548104956268,2.5101495143511947,7.480000000000001,Medium,0.0
4425,MARTIGNETTI COMPANIES,26503,Leflaive Macon Verze,24.65,35.99,750.0,208,5127.2,334.0,12020.66,3670.98,37.38,144929.24,6893.46,57.346767981125836,1.6057692307692308,2.3444882196910597,24.65,Medium,0.0
1392,CONSTELLATION BRANDS INC,8687,Paul Masson Ruby Burgundy,6.62,9.99,3000.0,774,5123.88,1471.0,16103.29,9708.130000000001,661.95,79528.99,10979.41,68.18116049577446,1.900516795865633,3.1427921809253925,6.62,Medium,0.0
4425,MARTIGNETTI COMPANIES,287,The Bitter Truth Falernum,24.99,34.99,750.0,205,5122.95,162.0,5668.38,5458.4400000000005,127.92,144929.24,545.4300000000003,9.62232595556403,0.7902439024390244,1.1064679530348724,24.99,Medium,1074.57
10754,PERFECTA WINES,38105,Canyon Oaks Chard Cal,8.05,11.99,1500.0,636,5119.799999999999,1134.0,13596.66,2074.27,255.06,28720.52,8476.86,62.34516418002657,1.7830188679245282,2.6557013945857264,8.049999999999999,Medium,0.0
8673,STE MICHELLE WINE ESTATES,6743,Antinori Orvieto Clsc Campo,6.53,11.99,750.0,784,5119.52,1493.0,17255.07,8988.36,165.98,15919.7,12135.55,70.33034348745035,1.9043367346938775,3.370446838766134,6.53,Medium,0.0
12546,JIM BEAM BRANDS COMPANY,8152,Skinnygirl Mojito RTD,7.24,9.99,750.0,707,5118.679999999999,2879.0,29977.21,23816.19,2269.98,123880.97,24858.53,82.92476184408089,4.072135785007072,5.856433689935687,7.239999999999999,Medium,0.0
1703,ALISA CARR BEVERAGES,90011,Ch Pichon Longville 12 Pauil,94.76,144.99,750.0,54,5117.04,168.0,24358.32,7394.490000000001,18.81,172.0,19241.28,78.99263988649463,3.111111111111111,4.760236386661038,94.76,Small,0.0
7153,PINE STATE TRADING CO,18653,Fuki Plum Wine,6.57,11.99,750.0,778,5111.46,1375.0,16438.25,7329.93,153.32,15884.82,11326.79,68.90508417866866,1.7673521850899743,3.2159598236120406,6.57,Medium,0.0
90051,FULCHINO VINEYARD INC,24022,Fulchino Vyds 603 Red,10.06,14.99,750.0,508,5110.48,871.0,13056.29,10163.22,96.22,54.91,7945.810000000001,60.85809981242758,1.7145669291338583,2.5548069848624793,10.059999999999999,Medium,0.0
516,BANFI PRODUCTS CORP,13505,C Y Toro Casillero Pnt Nr,5.8,9.99,750.0,881,5109.799999999999,2191.0,21843.09,11940.2,243.41,8510.41,16733.29,76.60678960714807,2.4869466515323495,4.274744608399547,5.799999999999999,Medium,0.0
1392,CONSTELLATION BRANDS INC,8688,Paul Masson Chablis,6.62,9.99,3000.0,771,5104.02,1410.0,15418.9,8755.99,634.5,79528.99,10314.88,66.89763861235237,1.828793774319066,3.020932519856897,6.620000000000001,Medium,0.0
7255,PSP WINES,23122,Innocenti Vignalsole Rosso,17.0,24.99,750.0,300,5100.0,440.0,11471.6,6987.32,48.82,648.71,6371.6,55.542382928275046,1.4666666666666666,2.2493333333333334,17.0,Medium,0.0
9552,M S WALKER INC,24987,Rock Wall 12 Monte Rosso Znf,25.97,39.99,750.0,196,5090.12,157.0,6278.43,3239.19,17.49,55551.82,1188.3100000000004,18.92686547433037,0.8010204081632653,1.233454221118559,25.97,Medium,1012.8299999999999
3664,WILLIAM GRANT & SONS INC,2937,Tullamore Dew 14 Yr Irish,53.02,69.99,750.0,96,5089.92,130.0,9098.699999999999,8118.839999999999,102.58,30234.420000000002,4008.779999999999,44.05882158989745,1.3541666666666667,1.7875919464353072,53.02,Medium,0.0
9165,ULTRA BEVERAGE COMPANY LLP,35885,Due Torri Pinot Grigio Dell,6.03,9.99,750.0,843,5083.29,1596.0,15640.04,8067.77,177.67000000000002,68054.7,10556.75,67.4982289047854,1.893238434163701,3.0767554084067603,6.03,Medium,0.0
7153,PINE STATE TRADING CO,16539,Catalpa Chard,9.14,15.99,750.0,556,5081.84,1019.0,15301.81,9901.39,112.89,15884.82,10219.97,66.78928832602156,1.8327338129496402,3.011076696629567,9.14,Medium,0.0
480,BACARDI USA INC,12191,M & R Sparkling Rose,6.66,13.99,750.0,763,5081.58,1436.0,16529.64,9988.34,159.4,89286.27,11448.06,69.25776967919447,1.8820445609436436,3.2528544271663535,6.66,Medium,0.0
90047,CRUSH WINES,18337,Mile Marker Pnt Nr,10.2,17.99,750.0,498,5079.6,882.0,14897.18,8780.779999999999,97.92,1457.73,9817.58,65.90227143660746,1.7710843373493976,2.9327466729663754,10.200000000000001,Medium,0.0
9165,ULTRA BEVERAGE COMPANY LLP,44269,Codorniu Original Spklg Cava,6.45,10.99,750.0,787,5076.150000000001,1372.0,14954.28,7153.42,152.86,68054.7,9878.130000000001,66.05553727762221,1.7433290978398983,2.9459885937176797,6.450000000000001,Medium,0.0
3960,DIAGEO NORTH AMERICA INC,5001,Johnnie Walker King George V,338.34,449.99,750.0,15,5075.099999999999,22.0,9899.78,9899.78,17.380000000000003,257032.07,4824.680000000001,48.735224419128514,1.4666666666666666,1.9506571299087707,338.34,Small,0.0
9552,M S WALKER INC,44613,Bodegas Borsao 14 Rose,6.2,8.99,750.0,818,5071.6,1953.0,16627.47,8045.59,217.41,55551.82,11555.87,69.49866696496821,2.3875305623471883,3.2785452322738386,6.2,Medium,0.0
2000,SOUTHERN GLAZERS W&S OF NE,27612,Dominus 13 Christian Moueix,168.82,259.99,750.0,30,5064.599999999999,46.0,11959.54,3119.88,5.180000000000001,19016.59,6894.940000000001,57.65221739297666,1.5333333333333334,2.3613987284287017,168.82,Small,0.0
10754,PERFECTA WINES,39574,Morgan Winery Double L Chard,16.55,24.99,750.0,306,5064.3,387.0,13896.130000000001,8623.6,42.910000000000004,28720.52,8831.830000000002,63.55604042276519,1.2647058823529411,2.743938945165176,16.55,Medium,0.0
10754,PERFECTA WINES,36868,Dunn Cab Svgn Howell Mtn,62.49,94.99,750.0,81,5061.69,136.0,17678.64,9099.300000000001,15.16,28720.52,12616.95,71.36832923799568,1.6790123456790123,3.4926358587744413,62.489999999999995,Medium,0.0
9165,ULTRA BEVERAGE COMPANY LLP,41409,Ben Marco Malbec,12.41,17.99,750.0,407,5050.87,885.0,15410.15,9290.66,98.19,68054.7,10359.279999999999,67.22374538859128,2.1744471744471743,3.0509892355178416,12.41,Medium,0.0
2000,SOUTHERN WINE & SPIRITS NE,20064,Ch Grand Leoville 10 Brdx,315.43,469.99,750.0,16,5046.88,25.0,11749.75,4229.91,2.8,19016.59,6702.87,57.04691589182749,1.5625,2.328121532511175,315.43,Small,0.0
9165,ULTRA BEVERAGE COMPANY LLP,21428,Verde Sole Petite Sirah,9.45,14.99,750.0,534,5046.3,774.0,10398.26,5627.87,86.03,68054.7,5351.96,51.469765133782,1.449438202247191,2.060571111507441,9.450000000000001,Medium,0.0
516,BANFI PRODUCTS CORP,45524,Natura Valle Cab Svgn Cntrl,5.8,9.99,750.0,870,5046.0,1534.0,15376.66,7754.35,170.59,8510.41,10330.66,67.18403086235892,1.7632183908045977,3.047296868806976,5.8,Medium,0.0
10754,PERFECTA WINES,26028,Wines of Substance Cab Svgn,13.07,19.99,750.0,386,5045.02,562.0,10934.38,7612.099999999999,62.32,28720.52,5889.359999999999,53.860941361101396,1.455958549222798,2.1673610808282224,13.07,Medium,0.0
4425,MARTIGNETTI COMPANIES,4542,Richland Rum,42.02,57.99,750.0,120,5042.4,127.0,7364.7300000000005,5856.99,100.19,144929.24,2322.330000000001,31.533131560831162,1.0583333333333333,1.4605604474059974,42.019999999999996,Medium,0.0
7153,PINE STATE TRADING CO,21581,Epiphany Revelation,19.59,29.99,750.0,257,5034.63,442.0,13476.58,8524.21,49.0,15884.82,8441.95,62.64163459868899,1.7198443579766538,2.6767766449570276,19.59,Medium,0.0
7153,PINE STATE TRADING CO,3884,Bracero Blanco Tequila,25.92,34.99,750.0,194,5028.4800000000005,612.0,21851.88,18835.73,483.0,15884.82,16823.4,76.98834150654315,3.154639175257732,4.345623329515082,25.92,Medium,0.0
11567,CAMPARI AMERICA,4868,Skyy Infusions Blueberry,0.79,0.99,50.0,6362,5025.9800000000005,12322.0,12198.78,3304.62,641.68,20964.81,7172.8,58.79932255520634,1.9368123231688148,2.4271445568824386,0.79,Large,0.0
10754,PERFECTA WINES,24050,Choyomusubi Ryo Junmai Sake,8.9,12.99,180.0,564,5019.6,986.0,12808.14,8274.630000000001,27.61,28720.52,7788.539999999999,60.809297837156684,1.74822695035461,2.5516256275400426,8.9,Medium,0.0
7153,PINE STATE TRADING CO,5685,P & J Cold Soaked Peaches,13.56,21.99,750.0,370,5017.2,1081.0,17154.19,6658.9,851.8100000000001,15884.82,12136.989999999998,70.75233514377535,2.9216216216216218,3.419076377262218,13.559999999999999,Medium,0.0
7153,PINE STATE TRADING CO,22524,Dry Creek Vyds Est Block 10,18.82,29.99,750.0,266,5006.12,457.0,13649.429999999998,9104.949999999999,50.62,15884.82,8643.309999999998,63.323596663010825,1.718045112781955,2.7265487043858316,18.82,Medium,0.0
9744,FREDERICK WILDMAN & SONS,25427,Fattoire Barbi 10 Brunello,27.62,41.99,750.0,181,4999.22,274.0,11505.26,7432.2300000000005,30.37,3999.93,6506.04,56.548396124902865,1.5138121546961325,2.3014110201191387,27.62,Medium,0.0
7153,PINE STATE TRADING CO,21789,Carpene Malvolti Sprklg Rose,13.69,19.99,750.0,365,4996.85,630.0,12573.699999999999,9718.13,69.68,15884.82,7576.8499999999985,60.25950992945592,1.726027397260274,2.516325284929505,13.690000000000001,Medium,0.0
9165,ULTRA BEVERAGE COMPANY LLP,38153,Lange Three Hills Cve Pnt Nr,28.85,43.99,750.0,173,4991.05,143.0,6189.57,2603.4,15.98,68054.7,1198.5199999999995,19.363542216987604,0.8265895953757225,1.2401338395728352,28.85,Medium,865.5
1128,BROWN-FORMAN CORP,1999,Old Forrester 1870 Craft,34.88,49.99,750.0,143,4987.84,672.0,25061.280000000002,18738.010000000002,529.9,68601.68,20073.440000000002,80.0974251913709,4.699300699300699,5.024475524475525,34.88,Medium,0.0
10754,PERFECTA WINES,36845,Frey Natural Red Organic Ca,7.33,10.99,750.0,680,4984.4,1184.0,12088.16,5154.99,132.12,28720.52,7103.76,58.766263848261445,1.7411764705882353,2.4251986196934436,7.329999999999999,Medium,0.0
9552,M S WALKER INC,26340,Avancia 15 Cuvee De O Rose M,11.48,16.99,750.0,434,4982.32,494.0,8393.06,4179.54,54.9,55551.82,3410.74,40.63762203534825,1.1382488479262673,1.684568634692272,11.479999999999999,Medium,0.0
4425,MARTIGNETTI COMPANIES,44704,J Lohr Riverstone Chard,7.56,11.49,750.0,659,4982.04,1221.0,14029.289999999999,2022.24,137.63,144929.24,9047.25,64.48829555879165,1.8528072837632776,2.8159729749259337,7.56,Medium,0.0
2000,SOUTHERN WINE & SPIRITS NE,36826,Turnbull Cab Svgn Napa,29.65,42.99,750.0,168,4981.2,250.0,11053.5,7266.360000000001,27.7,19016.59,6072.3,54.935540778938794,1.4880952380952381,2.219043603950855,29.65,Medium,0.0
1590,DIAGEO CHATEAU ESTATE WINES,6245,Blossom Hill Chard,7.58,10.99,1500.0,657,4980.0599999999995,1200.0,13188.0,3692.64,269.28000000000003,7259.75,8207.94,62.237943585077346,1.82648401826484,2.648160865531741,7.579999999999999,Medium,0.0
7153,PINE STATE TRADING CO,27105,Lan Rioja 2011 Ltd Edition,29.79,44.99,750.0,167,4974.93,194.0,8728.06,6298.6,21.5,15884.82,3753.129999999999,43.000735558646475,1.1616766467065869,1.7544086047441871,29.790000000000003,Medium,0.0
1392,CONSTELLATION BRANDS INC,21632,Simi Chard Sonoma Cty,7.38,10.99,375.0,674,4974.12,1023.0,10074.77,6139.74,58.64,79528.99,5100.650000000001,50.627954782094285,1.5178041543026706,2.025437665355882,7.38,Medium,0.0
4425,MARTIGNETTI COMPANIES,18952,J Lohr Falcon's Perch Pnt Nr,9.18,13.49,750.0,540,4957.2,1035.0,13962.15,2698.0,116.71000000000001,144929.24,9004.95,64.49543945595772,1.9166666666666667,2.816539578794481,9.18,Medium,0.0
12546,JIM BEAM BRANDS COMPANY,281,Kamora Coffee Gift Pack,7.14,10.99,750.0,693,4948.02,1425.0,14782.75,10181.210000000001,1123.47,123880.97,9834.73,66.52841994892695,2.0562770562770565,2.9876091850881763,7.140000000000001,Medium,0.0
653,STATE WINE & SPIRITS,21528,Aviary Red Blend,11.48,16.99,750.0,431,4947.88,656.0,11789.439999999999,4789.339999999999,73.1,8014.9800000000005,6841.559999999999,58.031255089300245,1.5220417633410672,2.3827255309344606,11.48,Medium,0.0
2000,SOUTHERN WINE & SPIRITS NE,26268,Tasca Grillo Cavallo DOC,10.32,15.99,750.0,478,4932.96,596.0,9530.04,4349.28,66.28,19016.59,4597.080000000001,48.23778284246447,1.2468619246861925,1.9319110635399437,10.32,Medium,0.0
9552,M S WALKER INC,35590,Tiziano Chianti,7.53,10.99,750.0,655,4932.15,1180.0,13290.2,6489.27,131.22,55551.82,8358.050000000001,62.88882033377978,1.8015267175572518,2.6946058007157125,7.529999999999999,Medium,0.0
4425,MARTIGNETTI COMPANIES,39981,Little Penguin Merlot Ausl,7.99,14.99,1500.0,617,4929.83,1094.0,13420.06,9808.03,243.20000000000002,144929.24,8490.23,63.26521639992667,1.7730956239870341,2.722215573356485,7.99,Medium,0.0
9552,M S WALKER INC,26392,Pepperwood Grove Pnt Nr,5.29,7.99,750.0,931,4924.99,2362.0,17548.38,8614.43,262.82,55551.82,12623.390000000001,71.93478828245115,2.5370569280343718,3.5631300774214774,5.29,Medium,0.0
9165,ULTRA BEVERAGE COMPANY LLP,10621,Righetti Campolieti Valpo,11.56,16.99,750.0,426,4924.5599999999995,734.0,12470.66,8070.249999999999,81.33,68054.7,7546.1,60.5108310225762,1.7230046948356808,2.5323399450915414,11.559999999999999,Medium,0.0
10754,PERFECTA WINES,21364,La Caplana Gavi di Gavi,10.34,14.99,750.0,476,4921.84,834.0,12707.66,7464.11,92.65,28720.52,7785.82,61.268715089953616,1.7521008403361344,2.581892137899647,10.34,Medium,0.0
8673,STE MICHELLE WINE ESTATES,32670,Columbia Crest Vns Merlot/Ca,4.69,6.99,750.0,1049,4919.81,2009.0,14513.41,6922.47,223.82,15919.7,9593.599999999999,66.10162601345927,1.9151572926596758,2.9499940038334813,4.69,Medium,0.0
9552,M S WALKER INC,6426,Schmitt Sohne Liebfraumilch,9.08,15.99,1500.0,541,4912.28,931.0,13766.69,9089.86,207.48000000000002,55551.82,8854.41,64.31763917107162,1.7208872458410351,2.802505150357879,9.08,Medium,0.0
10754,PERFECTA WINES,18741,Ca'Momi Pinot Noir Napa Vall,9.8,17.99,750.0,501,4909.8,824.0,18231.76,14232.579999999998,90.91,28720.52,13321.96,73.0700711286239,1.6447105788423153,3.71334066560756,9.8,Medium,0.0
6359,OLE SMOKY DISTILLERY LLC,2215,Ole Smoky Harley-Davidson,13.86,18.99,750.0,354,4906.44,723.0,12485.769999999999,6948.969999999999,569.49,1922.0,7579.329999999999,60.70374514347132,2.042372881355932,2.5447717693480403,13.86,Medium,0.0
3252,E & J GALLO WINERY,36625,Talbott Logan Slpy Hl Pnt Nr,14.18,21.99,750.0,346,4906.28,727.0,16097.73,9504.689999999999,80.72,61966.91,11191.45,69.52191395929738,2.101156069364162,3.2810459248147272,14.18,Medium,0.0
10754,PERFECTA WINES,37314,Dr Frank Johannisberg Rsl,11.03,15.99,750.0,444,4897.320000000001,666.0,10793.34,7981.09,73.63,28720.52,5896.0199999999995,54.62646409730444,1.5,2.203927862586067,11.030000000000001,Medium,0.0
4425,MARTIGNETTI COMPANIES,26844,Blue Current Junmai Ginjo,12.92,18.99,375.0,379,4896.679999999999,558.0,10596.42,6494.579999999999,32.24,144929.24,5699.740000000001,53.78929864992139,1.4722955145118735,2.1640009149056096,12.919999999999998,Medium,0.0
4425,MARTIGNETTI COMPANIES,21561,Talley Vyds Chard,14.86,21.99,750.0,329,4888.94,514.0,11538.859999999999,7485.669999999999,56.95,144929.24,6649.919999999999,57.6306498215595,1.5623100303951367,2.360196688852798,14.86,Medium,0.0
9552,M S WALKER INC,20801,Catena Historic Rows Chard,20.54,29.99,750.0,238,4888.5199999999995,376.0,10792.24,5174.179999999999,41.92,55551.82,5903.72,54.703379465245405,1.5798319327731092,2.2076702151162317,20.54,Medium,0.0
7153,PINE STATE TRADING CO,16315,24 Knots Pnt Nr,9.45,15.99,750.0,517,4885.650000000001,1149.0,16988.51,13207.08,126.86,15884.82,12102.859999999997,71.24144495308887,2.2224371373307545,3.4772261623325447,9.450000000000001,Medium,0.0
9552,M S WALKER INC,8877,Latour Beaujolais Villages,9.08,13.99,750.0,538,4885.04,1059.0,15571.41,10680.74,117.25,55551.82,10686.369999999999,68.62814607026596,1.9684014869888475,3.187570623781996,9.08,Medium,0.0
90046,CANDIA VINEYARDS,12086,Candia Vyds Classic Cab Svgn,9.65,13.99,750.0,506,4882.9,948.0,13262.52,11793.57,104.44,194.13,8379.62,63.18271339081865,1.8735177865612649,2.7161154232116163,9.649999999999999,Medium,0.0
4425,MARTIGNETTI COMPANIES,39285,Dow LBV Port,16.89,24.99,750.0,289,4881.21,450.0,11089.5,9470.16,49.6,144929.24,6208.29,55.983497903422155,1.5570934256055364,2.271875211269337,16.89,Medium,0.0
8004,SAZERAC CO INC,1042,Benchmark Egg Nog,5.34,6.99,750.0,914,4880.76,1943.0,13437.57,4484.47,1529.9,50293.62,8556.81,63.678254327233276,2.12582056892779,2.753171637204042,5.34,Medium,0.0
9165,ULTRA BEVERAGE COMPANY LLP,33581,Masi Modello Delle Venezie,6.75,10.99,750.0,721,4866.75,1290.0,13765.1,9545.08,142.62,68054.7,8898.35,64.6442815526222,1.7891816920943135,2.828396774027842,6.75,Medium,0.0
9165,ULTRA BEVERAGE COMPANY LLP,19164,Tracia Malbec,3.99,6.49,750.0,1219,4863.81,2501.0,18910.99,12081.27,277.37,68054.7,14047.18,74.28051096214423,2.051681706316653,3.8881021256998114,3.99,Medium,0.0
9165,ULTRA BEVERAGE COMPANY LLP,19267,Tom Eddy Manchster Ridge Pnt,32.21,49.99,750.0,151,4863.71,124.0,5950.76,3503.27,13.790000000000001,68054.7,1087.0500000000002,18.267414582339065,0.8211920529801324,1.2235022236111939,32.21,Medium,869.6700000000001
4425,MARTIGNETTI COMPANIES,27195,JCB No 69 Sparkling Rose,13.51,19.99,750.0,360,4863.6,418.0,8355.82,4857.57,46.44,144929.24,3492.2199999999993,41.79386343889648,1.1611111111111112,1.718031910518957,13.510000000000002,Medium,0.0
2000,SOUTHERN WINE & SPIRITS NE,33971,Zenato Valpolicella Clsc Ri,19.07,28.99,750.0,255,4862.85,473.0,14206.27,6932.69,52.690000000000005,19016.59,9343.42,65.7696918332539,1.8549019607843138,2.9213876636129017,19.07,Medium,0.0
3252,E & J GALLO WINERY,23851,Louis M Martini Cab Svgn,6.81,10.49,750.0,714,4862.34,1307.0,13710.43,1940.65,146.9,61966.91,8848.09,64.53546679425808,1.830532212885154,2.819718489451581,6.8100000000000005,Medium,0.0
1392,CONSTELLATION BRANDS INC,10531,Franciscan Est Svgn Bl Napa,9.86,14.99,750.0,493,4860.98,803.0,12562.97,8082.76,88.9,79528.99,7701.99,61.30707945652979,1.6288032454361054,2.5844521063653834,9.86,Medium,0.0
4425,MARTIGNETTI COMPANIES,31524,Rosemount Pnt Nr Ausl,6.03,8.99,750.0,806,4860.18,1632.0,14846.68,8645.49,181.06,144929.24,9986.5,67.26419643987747,2.0248138957816377,3.0547592887506223,6.03,Medium,0.0
1392,CONSTELLATION BRANDS INC,18817,The Dreaming Tree Everyday,8.6,12.99,750.0,565,4859.0,2226.0,29523.74,18728.95,246.87,79528.99,24664.74,83.5420580183947,3.9398230088495576,6.076093846470467,8.6,Medium,0.0
516,BANFI PRODUCTS CORP,28238,Banfi Pnt Grigio Rime,5.95,10.99,750.0,816,4855.200000000001,1458.0,13299.42,7908.35,161.93,8510.41,8444.22,63.49314481383398,1.786764705882353,2.7392115669797326,5.950000000000001,Medium,0.0
9165,ULTRA BEVERAGE COMPANY LLP,19513,SakeMoto Junmai Sake,5.88,8.99,720.0,825,4851.0,1610.0,14473.9,8981.01,175.82,68054.7,9622.9,66.48449968564105,1.9515151515151514,2.9836940836940835,5.88,Medium,0.0
10754,PERFECTA WINES,36081,La Clarence Haut Brion 10,134.58,274.99,750.0,36,4844.88,105.0,20631.45,5501.72,11.790000000000001,28720.52,15786.57,76.51701649665922,2.9166666666666665,4.25840268489622,134.58,Small,0.0
4425,MARTIGNETTI COMPANIES,25643,Kunde Magnolia Lane Svgn Bl,7.89,12.99,750.0,614,4844.46,1079.0,15501.210000000001,9880.1,119.71000000000001,144929.24,10656.75,68.74785903810088,1.757328990228013,3.1997807805204297,7.89,Medium,0.0
516,BANFI PRODUCTS CORP,37923,Five Rivers Cab Svgn,7.43,13.99,750.0,652,4844.36,1377.0,16339.23,11841.02,152.38,8510.41,11494.869999999999,70.35135682648448,2.111963190184049,3.3728356274100193,7.43,Medium,0.0
9165,ULTRA BEVERAGE COMPANY LLP,11366,Two Oceans WestrnCape Shiraz,6.07,9.99,750.0,796,4831.72,1372.0,13195.28,7426.26,152.44,68054.7,8363.560000000001,63.38296724283229,1.7236180904522613,2.730969509822589,6.07,Medium,0.0
1485,CASTLE BRANDS CORP.,2086,Jefferson's Rsv Groth Resrve,58.82,79.99,750.0,82,4823.24,365.0,29196.35,21357.329999999998,287.87,8497.59,24373.11,83.47998979324471,4.451219512195122,6.053265025169803,58.82,Medium,0.0
90046,CANDIA VINEYARDS,18533,Candia Vyds Diamond,10.27,14.99,750.0,469,4816.63,925.0,13865.75,10672.880000000001,102.2,194.13,9049.119999999999,65.2623911436453,1.9722814498933903,2.8787243363098267,10.27,Medium,0.0
480,BACARDI USA INC,4290,Bacardi Tangerine Rum,7.87,13.99,750.0,611,4808.57,1868.0,20055.32,13335.77,1472.04,89286.27,15246.75,76.02346908451224,3.0572831423895255,4.170745148765642,7.869999999999999,Medium,0.0
9552,M S WALKER INC,20781,Steele Clear Lake Merlot Cty,9.73,17.99,750.0,494,4806.62,929.0,14605.71,10792.11,102.63,55551.82,9799.09,67.09081585215645,1.8805668016194332,3.0386654239361546,9.73,Medium,0.0
10754,PERFECTA WINES,36070,Ch Cos D'Estournel 10,240.26,499.99,750.0,20,4805.2,42.0,15035.58,3579.9,4.720000000000001,28720.52,10230.380000000001,68.0411397498467,2.1,3.1290227253808376,240.26,Small,0.0
4425,MARTIGNETTI COMPANIES,22649,San Felice Campogiovanni Bru,33.55,48.99,750.0,143,4797.650000000001,229.0,11447.710000000001,6998.6,25.44,144929.24,6650.06,58.090744786511884,1.6013986013986015,2.3861077819349057,33.550000000000004,Medium,0.0
4425,MARTIGNETTI COMPANIES,21442,Chapoutier Cotes du Rhone R,8.66,12.99,750.0,554,4797.64,966.0,12548.34,8079.78,106.97,144929.24,7750.7,61.76673567977916,1.743682310469314,2.615523465703971,8.66,Medium,0.0
8004,SAZERAC CO INC,151,Pirassununga Cachaca 51 Rum,11.5,15.99,1000.0,417,4795.5,720.0,11512.8,5980.26,756.0,50293.62,6717.299999999999,58.34636230977694,1.7266187050359711,2.400750703784798,11.5,Medium,0.0
