Description,TotalSalesDollars,ProfitMargin
Eden Ice Sprklng Cider Semi,500.08,56.382978723404264
Eden Ice Windfall Orchard,665.63,64.91744662950889
Eden Orleans Bitter,539.8199999999999,9.695824534103958
Eden Rose Cider Keg,1005.96,67.53151218736332
Eden Vermont Ice Cider,3615.64,43.65810755495569
Edna Valley San Luis Obs Mer,3912.68,56.881728124968056
Egri Bikaver Bulls Blood Eg,1405.66,62.93911756754835
El Caballo Gold Tequila,674.25,66.41601779755284
El Enemigo Malbec Mendoza,9557.58,75.29521071233512
El Jamon Tempranillo,183.84,3.0026109660574467
El Nido 12 Tinto Jumilla,5039.58,42.529933049976385
El Petit Carlania Trepat,1607.1399999999999,57.19352389959804
El Toro Silver Tequila,990.76,67.12220921312931
Elderton E Series Shiraz/Cab,1007.4399999999999,51.59811006114508
Elijah Craig 18 Yr,519.96,82.01400107700593
Elizabeth Rose Pnt Nr,479.76,67.30865432716358
Elk Cove Clay Court Pnt Nr,1979.5600000000002,38.407524904524244
Elk Cove Five Mtn Pnt Nr,3571.2400000000002,59.71567298753374
Elk Cove Goodrich Pnt Nr,1934.5700000000002,45.64373478344025
Elk Cove La Boheme Pnt Nr,5403.85,71.5911803621492
Elk Cove Mt Richmond Pnt Nr,1619.64,25.069768590550996
Elk Cove Pinot Bl,4281.62,88.2385639080535
Elvio Cogno Barolo Vignaelen,6799.32,65.45463369866398
Elvio Cogno Dolcetto D'Alba,4337.83,60.58029014507254
Elvio Tintero Moscato D'Asti,7099.54,70.26511576806385
Emblem Cab Svgn Oso Vyd,2102.55,39.320824712848676
Emilio Lustau Fino Sherry,7073.66,56.62556583154972
Emmolo Merlot,9394.380000000001,88.50663907570271
Emmolo Svgn Blanc,1818.7,97.00445373068676
Emphasis-Ktima Pavlidis-Syrh,443.88,33.765882670992156
Ennuk Red Terra Alta,531.7199999999999,21.669299631384927
Entwine Cab Svgn,6951.3,66.77527944413275
Entwine Merlot,3054.48,35.029857782666774
Entwine Pnt Grigio,1091.22,70.08852477044043
Enzo Boglietti Barolo Fosati,4124.45,95.11886433342627
Enzo Boglietti Brl Case Nere,3739.56,82.28989506786894
Enzo Boglietti Dolcetto Alba,2055.02,92.60737121779836
Eppa White Sangria Organic,5949.42,64.04657933042213
Erath Leland Pnt Nr,3443.09,68.88202167239311
Erath Prince Hill Pnt Nr,4746.74,71.044337798152
Eric Kent Chardonnay RRV,2289.42,60.446750705418836
Eric Kent Cuvee Renee Svgn B,3178.94,21.28571158939773
Eric Kent Small Town Pnt Nr,2607.4,49.227583032906345
Eric Kent Stiling Vyd Pnt Nr,5398.92,11.689004467560176
Ermisch Pnt Nr Erendira Rise,8745.57,6.563894634655034
Ermita Rioja Crianza,1070.35,82.07315364133227
Ermita Rioja White,969.39,91.43378825859561
Ermita Sn Felices Rose Rioja,1125.29,94.8439957699793
Errazuriz Max Fndrs RSV,8062.88,88.32923223463577
Erre d Herrero Verdejo Rueda,539.64,31.954636424282846
Esperto Venezie Pnt Grigio,1438.56,66.86686686686687
Esporao Reserva Red Alentejo,599.76,66.44657863145258
Esser Vyds Chard,805.4399999999999,46.6030989272944
Est! Est!! Est!!! Bigi Grfti,210.72,65.94533029612755
Estancia Cal Moscato,247.76,35.09848240232482
Estancia Monterey County GSM,3878.16,76.4341852837428
Estancia Rsv Meritage Paso R,2052.57,63.09900472687537
Estro d Piona Sparkling Rose,899.5,35.110617009449705
Evans Nine Stones Brs Shiraz,1119.14,69.79466375967262
Evolucio Fermint Tokaj,1996.13,61.28508664265354
Excelsior S Afr Chard,6394.25,66.98721507604488
Excelsior Svgn Bl,9145.2,53.936491274111006
Exem Brdx,6084.63,54.387366199752485
Ezra Brooks Cinnamon Bourbon,113.94,51.64121467439002
F Boschendal Rose Garden,1195.08,43.86986645245506
F Coppola Cab S King Kong DC,3606.3599999999997,32.17316074934282
F Coppola Diamnd Petite Sira,4159.24,98.2535270866793
F Coppola Diamond Malbec,1133.37,40.361929466987824
F Coppola Directors Cab Svgn,1805.08,51.603253041416444
F Coppola Rosso & Bianc Shir,689.38,67.80875569352172
F Coppola Sophia Rsl,495.67,51.62910807593762
F Coppola Vendetta Cab/Malbc,8818.24,48.22300141524838
F Coppola Votre Sante Ch Red,3139.2,66.66666666666666
F Coppola Votre Sante Chard,9265.85,63.91588467328956
F Coppola Wizard of Oz Merlt,2902.68,15.151515151515158
Fabrizio Dionisio Cast Syrah,8206.18,72.49024515669898
Fabrizio Dionisio Il Cast Sy,575.76,67.52813672363484
Fabrizio Dionisio Rose Syrah,1251.18,65.04100129477773
Failla Chard Sonoma Cst,6508.14,38.56309175893573
Failla Pnt Nr Sonoma Cst,5878.320000000001,99.21167952748404
Fairview Pinotage Paarl,741.47,78.33358058990923
Faiveley Meursault  4 Blagny,2393.62,28.690435407458153
Falesco Sangiovese Umbria,2041.51,97.84963091045353
Falesco Tellus Cab Svgn IGT,1846.32,65.74158325750682
Falesco Vitiano Umbria Bian,4952.0,61.03756058158319
Fanal Madeira Rainwater,6936.66,58.023025490654
Fancy Pants Cab Svgn,431.52,66.4627363737486
Fancy Pants Red Blend,683.24,56.442831215970955
Fantinel Brut Rose,360.81,16.321609711482495
Fantini Sangiovese,279.8,25.696926375982848
Faretti Biscotti Liqueur,1526.49,82.50103177878661
Farm Napa Vly Cab Svgn,260.94,65.98068521499196
Farm Napa Vly Chard,2923.83,53.92721191040519
Farmers of Wine Italian Red,1227.2,63.041883963494136
Farmstead Long Meadow Chard,5659.0199999999995,19.4409986181353
Farnese Edizone Cinque Autoc,827.8199999999999,80.84124568142833
Farnum Hill Dooryard Cider,2961.53,86.05112897725162
Farnum Hill Dooryard Still,2493.92,91.14165650862898
Farnum Hill Kingston Blk RSV,9108.12,62.257414263316704
Farnum Hill Summer Cider,2745.71,93.12272599801145
Farnum Hill X-Dry StillCider,1103.08,79.97244080211769
Fattoria Del Cerro Vino Nob,580.0699999999999,81.75392625028013
Fattoria Illario Rose,4306.13,86.03246999045547
Fattoria Pagliaatura Verm 11,2541.88,91.01137740569972
Fattoria Poggio Red 10,2699.5,92.10520466753103
Fayolle Fils et Fille Hermit,3409.45,85.45337224479022
Feast Agiorgitiko,2158.2,65.12649430080623
Feast Moschofilero,599.5,52.62051709758131
Felino Vina Cobos Cab Svgn,2158.92,55.24428881107221
Felino Vino Cobos Chard,907.71,82.50983243546948
Fenouillet Beaumes Terres Ve,3458.1,18.080448801364906
Ferghettina Francia Mil Brut,1599.68,82.75655131026205
Fernet Branca Borgetti Cafe,479.76,53.007753876938466
Fernet Gancia Liqueur,5709.5199999999995,10.112233602824752
Ferrari Carano Cab Svgn Rsv,1391.72,61.16460207513006
Ferrari-Carano RSV Chard,8042.83,62.71461662126391
Ferrari-Carano Terre Chard,1061.64,50.90426133152482
Ferreira 10-Yr Tawny Port,49.98,66.88675470188075
Fess Parker Frontier Red Cal,1318.86,33.79737045630316
Fess Parker Marcella's White,3012.1,47.535606387570134
Fess Parker Pnt Nr Bien Naci,2914.4700000000003,81.7393900091612
Fess Parker Rsl,287.76,65.51292743953294
Fetzer Eagle Peak Merlot Cal,881.22,53.23415265200517
Fetzer Quartz White Blend,1872.66,53.25152456932919
Fetzer Rsl Cal,651.42,46.3571889103804
Fetzer Svgn Bl Cal,537.52,17.063551123679126
Fetzer Wh Znfdl Cal,9639.65,64.6821202014596
Feudi D San Gregorio Serpico,9476.84,57.24313167680366
Feudi Di San Gregorio Tauras,2199.12,56.01877114482156
Feudi d San Gregorio Patrimo,6398.72,42.743548709741944
Feudo Saia Nero d'Avola 13,2375.17,58.03079358530127
Fifty Shades Of Grey Red Sat,3582.7400000000002,48.98206400687742
Fifty Shades Of Grey Wh Silk,791.28,93.38287331917905
Finca Abril Malbec 1922,363.88,27.118830383642962
Finca Abril Rapsodia Malbec,375.79999999999995,59.57424161788185
Finca Alcayate Malbec 14,2307.8,31.06205043764625
Finca El Origen Rsva Malbec,1247.04,57.17859892224788
Finca La Linda Bonarda,335.76,65.97569692637599
Finca Sandoval Tinto Manchue,7411.88,51.30803520834121
Finca Villacreces Pruno Ribe,2810.52,57.781833966668096
Fincas de Ganuza 03 Rsva,1079.8,71.22615299129468
Finlandia Grapefruit Fusion,7954.63,55.20973319940714
Fire Water Hot Cinnamon,5148.32,61.16247630294932
Firefly Caramel Moonshine,319.84,45.00687843921961
Firefly Moonshine,6986.68,88.8788380174847
Firefly Ridge Chard,11.58,65.5440414507772
Firesteed Citation Pnt Nr,9608.619999999999,65.9864788075707
Firesteed Rsl,2074.68,71.15217768523338
Firesteed Willamette Pnt Nr,6255.94,90.2117027976611
Firestone Santa Ynez Rsl,3906.27,62.683071062676156
Fish Eye Moscato,1356.49,45.7422944655069
Fish Eye Pnt Nr,467.58,43.63742263400604
Fish Eye Rsl,375.53,66.49801613719276
Fish House Svgn Bl,575.52,63.63636363636363
Fitch's Goat 100% Corn Whsky,3808.73,84.48222898446464
Fitch's Goat Moonshine,3320.49,93.9322208469232
Fitou Rsv 14,4215.78,44.54976303317535
Five Oaks Cab Svgn Cal,3274.56,62.74003224860745
Five Oaks Chard Cal,1690.34,63.652282972656394
Five Oaks Merlot Cal,3501.96,63.4718843162115
Five Oaks Pnt Grigio Cal,1182.48,64.37994722955145
Five Oaks Pnt Nr Cal,1193.85,66.80990074129916
Five Oaks Wh Moscato,1220.3799999999999,62.53625919795473
Five Oaks Wh Znfdl Cal,272.88,67.67810026385224
Flag Hill De Chaunac Red NH,2701.92,93.547551370877
Flag Hill Heritage Rd NH,74.94,77.02161729383506
Flag Hill Straight Rye Whsky,2199.5,51.17799499886338
Flag Hill Wild Blueberry Fr,1738.8,91.49413388543825
Flavor Essence Variety 5 Pak,2948.8199999999997,99.42349821284446
Flint & Steel Svgn Bl Napa V,239.84,50.01667778519013
Flip Flop Cab Svgn,8656.42,63.89327227653002
Flip Flop Crisp White,215.64,42.96048970506399
Flip Flop Merlot,191.76,66.45807259073842
Flip Flop Moscato,1392.24,67.00712520829742
Flip Flop Rsl,998.75,68.59774718397998
Flip Flop Sangria,143.76,66.19365609348915
Flipflop Spiced Rum,605.33,81.2862405629987
Flor De Cana 4 Yr Old Wh Rum,335.76,53.00214438884918
Flor De Cana Centenial 12 Yr,1039.74,63.079231346298116
Flowers Sonoma Cst Chard,1099.8899999999999,94.13486803225777
Flowers Sonoma Cst Pnt Nr,399.96,83.33333333333333
Flying Fish Rsl Wash,311.76,66.43571978444957
Foley Johnson Cab Svgn,8293.21,78.04541305477613
Foley Santa Maria Hil Pnt Nr,1079.6,40.411263430900334
Folk Machine Parts & Labor R,551.64,32.12964977159017
Folk Machine Pnt Nr,3679.1,59.78364273871327
Folonari Moscato,5107.0,65.18406109261797
Fonseca Guimaraens Port,879.78,67.31682920730184
Fonseca Porto 11,1979.78,67.3185909545505
Fontana Candida Pinot Grigi,251.72,54.787064992849196
Fontanafredda Arneis Langhe,3191.45,54.64130724278932
Fontanafredda La Rosa Barolo,2589.6299999999997,87.47118314199327
For A Song  The Score,1613.98,82.82754433140437
Forbidden Secret Pumpkin Crm,79.96,60.005002501250615
Forest Glen Merlot Cal,5833.2699999999995,66.72239731699341
Forestville Chard Cal,191.76,65.95744680851064
Foss Marai Roos Spumante Bru,380.48,26.576955424726663
Four Roses Elliott's Select,2951.76,62.96446865598829
Four Roses Small Batch 15,4319.52,60.001111234581614
Four Star Cab Svgn,4714.63,93.38548306017651
Four Vines Biker Znfdl,8425.47,77.19415059337936
Fox Brook Cab Svgn,405.41999999999996,42.933254402841484
Fox Brook Pnt Grigio,307.56,45.805696449473274
Foxen Chard Block UU,2956.98,83.45203552272926
Foxglove Cab Svgn,1049.3,40.29638806823596
Foxglove Chard,869.42,46.281428998642774
Foxglove Znfdl,719.52,66.2108072048032
Foxhorn Pnt Grigio/Chard Bl,1700.0,66.45235294117647
Foz Arouce 11 Beira Atlantic,5642.929999999999,63.053236527832176
Framboise Pacific Rim Infusn,3245.9700000000003,49.794360391500845
Franciscan Est Cab Svgn,1805.5800000000002,62.64912105805338
Franciscan Est Cab Svgn Napa,5559.700000000001,70.39530993972127
Franciscan Est Cuvee Chard,1839.5300000000002,32.23486434034782
Franzia Cab Svgn Cal,271.66,51.321504822204226
Franzia Fruity Red Sangria,207.74,55.376913449504194
Franzia Moscato,5257.04,62.89623057842436
Franzia Refreshing White Ta,1287.1200000000001,50.867052023121396
Franzia Rhine Tap,467.73999999999995,27.746183777312165
Franzia Sangria Fruity Red,5023.63,60.8757014350181
Fratelli Urciuolo Fiano,1150.56,67.52190237797245
Fratelli Urciuolo Greco di T,1582.02,66.20775969962453
Fred's Red Mendocino County,395.64,31.48316651501365
Freemark Abbey Chard Napa,3973.9199999999996,55.610580988042024
Freemark Abbey Viognier,774.6899999999999,22.58064516129032
Frenchhouse Chard VDP D'Oc,239.76,67.31731731731732
Frescobaldi Massovivo Vermen,2278.7999999999997,60.33438651922063
Frescobaldi Monte Chianti Rs,4998.75,26.97694423605902
Frey Natural White Organic,1712.54,43.501465659196285
Frey Pnt Nr Organic Mendocno,2278.7999999999997,52.37493417588204
Frey Syrah Organic Mendocino,1982.76,63.20079081684117
Frey Vyds Organic Blanc,636.51,65.51507439003315
Fritz Pnt Nr RRV,971.64,55.86019513400024
Fritz Svgn Bl Dry Creek Vly,415.74,80.89190359359215
Fritz Znfdl Dry Creek Valley,431.76,67.31517509727625
Frog's Leap Petite Sirah,4408.74,60.59282243906422
Fruitier Gneiss Abord Muscdt,2805.84,54.32383885039774
Fuligni Brun Montalcino DOCG,4255.44,29.050814956855213
Full Throttle Apple Whiskey,2798.6,92.79997141427857
Full Throttle Blackberry,3318.3399999999997,93.35511129058504
Full Throttle Peach Whiskey,5517.24,87.13106553276639
Full Throttle Strwbry Whisky,3338.33,90.61446891110225
Full Throttle Vanila Whiskey,5597.2,83.45422711355677
Fulton's Harvest Apple Pie L,4109.16,87.19933027674756
Furlan Malbec,719.76,35.07835945315105
G Bertrand CdRoses Blanc Lan,539.6999999999999,62.70520659625717
G Bertrand T Jeffrsn Cremant,350.73,94.99329968921963
G Ferrer Etesian Pnt Nr Rose,1510.92,67.72694781987134
GH Mumm Cordon Rouge,944.98,67.31994327922285
GSM Le Grand Noir,335.72,15.929941618015016
Gabbiano Pinot Grigio Delle,1798.2,60.91758425091759
Gagliole 13 Rubiolo Chianti,5916.3,42.62359920896506
Gaia Notios Nemea Wh,5452.59,65.04046700742217
Gaia Notios Red,5516.55,71.80846724855209
Gaia Ritinitis Nobile Retsna,1858.76,53.27207385568874
Galerie Latro Cab S Knights,1849.63,96.39603596394954
Galerie Pleinair Cab Svgn NV,4399.12,88.78525705141028
Galliano Tiki Gift Pack,702.63,91.80792166574156
Gallo Chard Cal,450.18,55.38007019414457
Gallo Fairbanks Cream Sherry,2058.1800000000003,79.57029997376323
Gallo Family Vyds Sweet Red,808.48,40.55515336386939
Gallo Merlot Cal,329.4,53.97085610200364
Gallo Pink Moscato Twin Vly,274.5,43.83970856102003
Gallo Pnt Nr Pavia,1224.72,42.45072350997175
Gallo Signature Series Chard,3998.3999999999996,42.34793917567027
Gallo Twin Vly Cab Svgn Cal,1733.6000000000001,61.369493352311444
Gallo Twin Vly Chard Cal,2644.7000000000003,61.46406019586343
Gallo Twin Vly Moscato,1450.14,50.82676281524799
Gallo Twin Vly Pink Moscato,1137.92,49.37472702737276
Gallo Twin Vly Pnt Grigio,1774.68,51.21440095896052
Gallo Twin Vly Pnt Nr,229.54000000000002,33.65862159100811
Gallo Twin Vly Red Moscato,119.88,3.0030030030029984
Gallo Twin Vly Svgn Bl Cal,439.12,52.996902896702494
Gallo Wh Znfdl Cal,153.72,15.92505854800936
Gamba Znfdl RRV Old Vine,3305.2000000000003,27.880914921941198
Garda Pinot Grigio,4926.5199999999995,64.91641158464799
Gardacho Garnacha,767.52,66.88555347091932
Gary Farrell RRV Pnt Nr,2879.28,87.54758133977938
Gaston & Ravaut Bourgn Chard,1231.56,80.03913735424989
Gaston & Ravaut Bourgog Vlg,9676.96,52.169689654602266
Gaston Chiquet Special Club,6209.099999999999,63.72034594385659
Gattinara Red,650.6899999999999,75.02958398008268
Gazela Vinho Verde,379.62,57.32574679943101
Gekkeikan Nama Sake,2743.39,61.13458166720736
Gekkeikan Sake Cap Ace,1315.6000000000001,66.83490422620858
Gekkeikan Sake Kobai Plm Cal,6037.92,67.13437740148926
Gen5 Cabernet Sauvignon,2254.08,66.8228279386712
Genbei San Demonslayer Sake,2569.71,63.9718100486047
George Dickel #12 Sour Mash,2916.8999999999996,59.18955055024169
George Wine Co Pnt Nr Sonoma,5807.12,82.05926517791951
Georgi Watermelon Vodka,199.8,88.18318318318317
Gerard Bertrand 12 Roses,509.66,53.23941451163521
Gerard Bertrand 13 Gris Blan,359.76,79.88659106070713
Gerard Bertrand Cab Svgn Rsv,2146.42,53.83848454636091
Gerard Bertrand Chard Rsv Sp,8984.72,65.75241075960075
Gerard Bertrand Gr Teroir Rd,2125.87,74.89733614943529
Gerard Bertrand Gr Terrier R,3907.7,51.29001714563554
Gerard Bertrand Languedoc Rg,2322.55,72.94697638371616
Gerard Bertrand Merlot Rsv,671.52,65.76125804145819
Gerard Bertrand Picpoul Pint,2580.1,14.918026433083991
Geyser Peak Pnt Nr,143.92,93.0586436909394
Geyser Peak Tectonic Red,699.72,83.8735494197679
Ghost Block Cab Svgn Sngl Vy,2089.7799999999997,36.78234072486099
Ghost Block Est Cab Svgn,4199.3,30.028338056342722
Gianni Gagliardo Barolo S 07,2954.6099999999997,84.22465232298002
Gianni Gagliardo Dolcetto D',1823.04,66.18724767421449
Gifft Chardonnay,531.62,96.97152101124863
Gifft Red Blend,5813.83,88.61370215503378
Gilmanton Blueberry Surprise,3677.7,24.483236805612208
Gilmanton Raspberry Merlot,3997.5,34.56510318949343
Giorgio & Gianni Lambrusco,215.76,66.24026696329256
Girard Artistry Napa Vly Red,515.88,32.42614561525936
Girasole Cab Svgn,555.6,41.943844492440604
Girasole Chard,671.52,69.26375982844888
Girasole Hybrid Red,1169.12,67.60640481729847
Girasole Pnt Nr,533.64,37.0586912525298
Girl & Dragon Malbec,1161.17,62.56362117519399
Girl Go Lightly Chardonnay,2433.86,65.97010510053988
Girvan Patent Still #4 Apps,5932.71,91.9601666017722
Glazebrook Svgn Bl Marlboro,545.58,41.669416034312114
Glen Ellen Pnt Grigio RSV,1796.17,65.31997715114284
Glen Moray 10 Yr Chard Cask,5784.030000000001,99.48150338086076
Glen Moray 25 Yr Portwood,6479.7300000000005,54.06228345934168
Glendalough Poitin Shry Cask,6707.83,90.44281086431826
Glenfiddich 12 Year Old Sco,4507.02,59.659597694263624
Glenfiddich 1978 Rare Collct,6999.98,61.24031782947951
Glenmorangie 25 Yr Old,6699.9,45.31246735025896
Glenmorangie Tusail Giftbox,4199.58,91.24674372199125
Glenrothes Single Malt Scot,8030.29,91.41039738290897
Gloria Ferrer Carneros Chard,7865.459999999999,69.31787842033397
Glory Days Merlot,603.84,66.85214626391097
Gnarly Head Authentic White,1735.07,86.35617006806642
Gnarly Head Merlot Cal,285.68,46.88112573508821
Gnarly Head OV Zinfandel,239.76,65.51551551551552
Goats Do Roam White,863.04,67.74193548387098
Gode'II Rosso di Toscana,2256.44,67.56882522912198
Golan Heights Yarden Cab Svg,5964.24,20.202406341797115
Golan Heights Yarden Chard,4244.0599999999995,32.310099291715936
Golan Heights Yarden Svgn Bl,6328.48,39.99127752635703
Gonzalez Bypass Noe Sherry,2023.56,55.138468837098976
Gordo Monastrell & Cab Svgn,883.4799999999999,10.340924525739112
Gordon Est Cab Svgn Columbia,263.88,94.40654843110505
Gordons Vodka,431.52,62.124582869855395
Goslings Dark'n Stormy VAP,1303.23,86.62553808613983
Goslings Family Rsv Rum,2144.6699999999996,78.35564445812176
Gosset Grand Rose Brut,1659.8,1.3134112543679934
Goulee Cos d'Estournel 10,1117.74,84.71737613398466
Gour de Chaule Gigondas Trad,8457.18,34.63483099567468
Grady Family Vyds Cab Svgn,389.74,39.28259865551394
Grady Family Vyds Znfdl,503.64,56.730998332142015
Graffigna Centenario Cab Svg,55.92,1.2875536480686673
Graffigna Centenario Pnt Gri,5878.36,70.13792962663055
Graffigna Gr Rsv Malbec,255.85999999999999,38.700852028453056
Graham's Six Grapes Gift Pk,379.79999999999995,58.07003686150605
Grahams 1977 Vintage Port,4311.780000000001,81.93924550881539
Grahams 20-Yr Tawny Port,7048.59,63.57739633032988
Grahams 30-Yr Tawny Port,2699.7,65.75175019446606
Grahams 40-Yr Tawny Port,3359.76,83.76669762125866
Gramercy Clrs Grenache,6898.62,82.25210259443193
Grammercy Cellars Cab Svgn,1599.68,26.477795559111815
Gramona Gessami Penedes,8312.8,78.34604465402752
Gramona Grand Cve Cava Spklg,4293.719999999999,70.82995630828279
Gramona Imperial Cava Gr Rsv,1246.57,53.48035008062122
Gramona Lustros Gr Rsva Cava,1504.65,96.19047619047619
Gran Gala Liqueur,787.05,90.062893081761
Gran Passione Rosso IGT,3837.44,68.96681120747165
Gran Patron Piedra,8399.79,69.3874489719386
Grand Macnish Black Edition,8971.47,97.40912024450841
Grand Marnier Flask,4542.5599999999995,60.59270543482089
Grand Marnier Quintessence,9599.880000000001,87.08004683391877
Grand Marnier Rasp-Peach,5116.29,87.5157584890614
Grand Sigognac Medoc Bordx,735.54,65.21739130434781
Grandial Brut Blanc de Blanc,2297.7,58.82491186839013
Grape & Vine Merlot,203.98,49.642121776644764
Grape & Vine Pnt Grigio,78.96,67.78115501519757
Grape Time Winery Amarone,9685.82,63.352612375617134
